Transaction_date,Brand Name,Sales Value
2018-05-20,Coca Cola,3092.05
2018-05-20,Thums Up,738.9
2018-05-20,Mirinda,3302.35
2018-05-20,Fanta,477.5
2018-05-20,Mountain Dew,554.35
2018-05-21,Coca Cola,8512.55
2018-05-21,Thums Up,3070.55
2018-05-21,Mirinda,5202.5
2018-05-21,Fanta,1802
2018-05-21,Sprite,22.5
2018-05-21,Mountain Dew,1618.4
2018-05-22,Coca Cola,15070.05
2018-05-22,Thums Up,3757.65
2018-05-22,Mirinda,8114.224
2018-05-22,Fanta,2206.95
2018-05-22,Mountain Dew,3073.45
2018-05-23,Coca Cola,14773.9
2018-05-23,Thums Up,4711.9
2018-05-23,Mirinda,6743.861
2018-05-23,Fanta,1708.5
2018-05-23,Sprite,9
2018-05-23,Mountain Dew,2080.85
2018-05-24,Coca Cola,12112.85
2018-05-24,Thums Up,5866.05
2018-05-24,Mirinda,3486.96
2018-05-24,Fanta,1440
2018-05-24,Mountain Dew,3594.7
2018-05-25,Coca Cola,10279.35
2018-05-25,Thums Up,4863.2
2018-05-25,Mirinda,8245.015
2018-05-25,Fanta,2605.2
2018-05-25,Sprite,21
2018-05-25,Mountain Dew,1438.3
2018-05-26,Coca Cola,18319.72
2018-05-26,Thums Up,5020.75
2018-05-26,Mirinda,4098.25
2018-05-26,Fanta,2038.7
2018-05-26,Mountain Dew,1541.85
2018-05-27,Coca Cola,5599.25
2018-05-27,Thums Up,1625.7
2018-05-27,Mirinda,1315.58
2018-05-27,Fanta,1288.7
2018-05-27,Mountain Dew,359.3
2018-05-28,Coca Cola,14120.7
2018-05-28,Thums Up,5158.1
2018-05-28,Mirinda,7123.91
2018-05-28,Fanta,3000.5
2018-05-28,Sprite,1.5
2018-05-28,Mountain Dew,1578.35
2018-05-29,Coca Cola,10475.95
2018-05-29,Thums Up,4778.8
2018-05-29,Mirinda,2415.14
2018-05-29,Fanta,1291
2018-05-29,Mountain Dew,1161.3
2018-05-30,Coca Cola,12072.25
2018-05-30,Thums Up,9613.5
2018-05-30,Mirinda,5497.345
2018-05-30,Fanta,3007.5
2018-05-30,Sprite,22
2018-05-30,Mountain Dew,2677.35
2018-05-31,Coca Cola,10980.65
2018-05-31,Thums Up,4440.95
2018-05-31,Mirinda,20919.345
2018-05-31,Fanta,2246.15
2018-05-31,Sprite,9
2018-05-31,Mountain Dew,2266.05
2018-06-01,Coca Cola,18554.301
2018-06-01,Thums Up,8771.55
2018-06-01,Mirinda,12258.05
2018-06-01,Fanta,3035
2018-06-01,Sprite,114.5
2018-06-01,Mountain Dew,3292.05
2018-06-02,Coca Cola,16347.7
2018-06-02,Thums Up,5497.75
2018-06-02,Mirinda,16401.53
2018-06-02,Fanta,3629.65
2018-06-02,Sprite,92
2018-06-02,Mountain Dew,3275.6
2018-06-03,Coca Cola,4950.05
2018-06-03,Thums Up,1396.25
2018-06-03,Mirinda,3599.661
2018-06-03,Fanta,1912.5
2018-06-03,Sprite,3
2018-06-03,Mountain Dew,599.6
2018-06-04,Coca Cola,9595.55
2018-06-04,Thums Up,4172.05
2018-06-04,Mirinda,6616.15
2018-06-04,Fanta,1529.85
2018-06-04,Mountain Dew,1452.4
2018-06-05,Coca Cola,17299.4
2018-06-05,Thums Up,5274.051
2018-06-05,Mirinda,10712.02
2018-06-05,Fanta,4897.4
2018-06-05,Sprite,104
2018-06-05,Mountain Dew,3510.35
2018-06-06,Coca Cola,14597.65
2018-06-06,Thums Up,3884.8
2018-06-06,Mirinda,9170.365
2018-06-06,Fanta,2244.7
2018-06-06,Sprite,141
2018-06-06,Mountain Dew,2147.15
2018-06-07,Coca Cola,15053.75
2018-06-07,Thums Up,5937.7
2018-06-07,Mirinda,11671.17
2018-06-07,Fanta,2356.05
2018-06-07,Mountain Dew,3633.9
2018-06-08,Coca Cola,12067.9
2018-06-08,Thums Up,3718.3
2018-06-08,Mirinda,6827.95
2018-06-08,Fanta,3754.45
2018-06-08,Sprite,46
2018-06-08,Mountain Dew,2845.75
2018-06-09,Coca Cola,12256.6
2018-06-09,Thums Up,4265.55
2018-06-09,Mirinda,4773.355
2018-06-09,Fanta,2968.2
2018-06-09,Sprite,29
2018-06-09,Mountain Dew,3628.65
2018-06-10,Coca Cola,6900.95
2018-06-10,Thums Up,2099.4
2018-06-10,Mirinda,4673.189
2018-06-10,Fanta,1653.75
2018-06-10,Sprite,0.75
2018-06-10,Mountain Dew,1195.8
2018-06-11,Coca Cola,14127.425
2018-06-11,Thums Up,5360.75
2018-06-11,Mirinda,10220.48
2018-06-11,Fanta,3820.65
2018-06-11,Sprite,56
2018-06-11,Mountain Dew,3029.15
2018-06-12,Coca Cola,25146.38
2018-06-12,Thums Up,9531.55
2018-06-12,Mirinda,21498.055
2018-06-12,Fanta,3501.5
2018-06-12,Sprite,103
2018-06-12,Mountain Dew,8052
2018-06-13,Coca Cola,17875.595
2018-06-13,Thums Up,4207.7
2018-06-13,Mirinda,10841.585
2018-06-13,Fanta,4510.75
2018-06-13,Sprite,19
2018-06-13,Mountain Dew,3496.45
2018-06-14,Coca Cola,22030.75
2018-06-14,Thums Up,6656.45
2018-06-14,Mirinda,15773.629
2018-06-14,Fanta,5141.05
2018-06-14,Sprite,114
2018-06-14,Mountain Dew,2805.4
2018-06-15,Coca Cola,14774.745
2018-06-15,Thums Up,4176.4
2018-06-15,Mirinda,13272.442
2018-06-15,Fanta,4377.5
2018-06-15,Sprite,30
2018-06-15,Mountain Dew,4356.15
2018-06-16,Coca Cola,14178.15
2018-06-16,Thums Up,2754.55
2018-06-16,Mirinda,12957.82
2018-06-16,Fanta,2717.5
2018-06-16,Sprite,109
2018-06-16,Mountain Dew,2362.8
2018-06-17,Coca Cola,5037.9
2018-06-17,Thums Up,1211.7
2018-06-17,Mirinda,24755.035
2018-06-17,Fanta,2177.85
2018-06-17,Mountain Dew,1323.75
2018-06-18,Coca Cola,11425.1
2018-06-18,Thums Up,2545.151
2018-06-18,Mirinda,12737.14
2018-06-18,Fanta,4094.9
2018-06-18,Sprite,72
2018-06-18,Mountain Dew,2297.35
2018-06-19,Coca Cola,15206.45
2018-06-19,Thums Up,3604.1
2018-06-19,Mirinda,22389.045
2018-06-19,Fanta,3143
2018-06-19,Sprite,32
2018-06-19,Mountain Dew,4033.7
2018-06-20,Coca Cola,11613.6
2018-06-20,Thums Up,2838
2018-06-20,Mirinda,11523.494
2018-06-20,Fanta,3540.45
2018-06-20,Mountain Dew,2595.15
2018-06-21,Coca Cola,14137
2018-06-21,Thums Up,2736.85
2018-06-21,Mirinda,12164.165
2018-06-21,Fanta,3074.75
2018-06-21,Sprite,50
2018-06-21,Mountain Dew,2638.35
2018-06-22,Coca Cola,10236.195
2018-06-22,Thums Up,2061.5
2018-06-22,Mirinda,7831.335
2018-06-22,Fanta,3767.6
2018-06-22,Sprite,32
2018-06-22,Mountain Dew,1599.1
2018-06-23,Coca Cola,13061.35
2018-06-23,Thums Up,2864.1
2018-06-23,Mirinda,28872.885
2018-06-23,Fanta,3765.75
2018-06-23,Sprite,2
2018-06-23,Mountain Dew,3640.6
2018-06-24,Coca Cola,5856.33
2018-06-24,Thums Up,2993.15
2018-06-24,Mirinda,23404.015
2018-06-24,Fanta,3732.45
2018-06-24,Sprite,24
2018-06-24,Mountain Dew,1585.85
2018-06-25,Coca Cola,12885.11
2018-06-25,Thums Up,2988.3
2018-06-25,Mirinda,19973.97
2018-06-25,Fanta,3222.65
2018-06-25,Sprite,28
2018-06-25,Mountain Dew,2473.2
2018-06-26,Coca Cola,17813.05
2018-06-26,Thums Up,3246.1
2018-06-26,Mirinda,20068.595
2018-06-26,Fanta,3927.85
2018-06-26,Sprite,27
2018-06-26,Mountain Dew,2115
2018-06-27,Coca Cola,14172.3
2018-06-27,Thums Up,3144.8
2018-06-27,Mirinda,13333.027
2018-06-27,Fanta,4273.25
2018-06-27,Sprite,11
2018-06-27,Mountain Dew,3387.45
2018-06-28,Coca Cola,18113.85
2018-06-28,Thums Up,5748
2018-06-28,Mirinda,17877.446
2018-06-28,Fanta,4445.75
2018-06-28,Mountain Dew,1910.25
2018-06-29,Coca Cola,13764.76
2018-06-29,Thums Up,3951.9
2018-06-29,Mirinda,21689.95
2018-06-29,Fanta,3331.55
2018-06-29,Sprite,15
2018-06-29,Mountain Dew,2055.45
2018-06-30,Coca Cola,15785.86
2018-06-30,Thums Up,7238.2
2018-06-30,Mirinda,24890.155
2018-06-30,Fanta,6208.35
2018-06-30,Sprite,30
2018-06-30,Mountain Dew,2818.5
2018-07-01,Coca Cola,5619.45
2018-07-01,Thums Up,2051.6
2018-07-01,Mirinda,4918.025
2018-07-01,Fanta,940.75
2018-07-01,Mountain Dew,573.05
2018-07-02,Coca Cola,7589.651
2018-07-02,Thums Up,3812.4
2018-07-02,Mirinda,7535.26
2018-07-02,Fanta,2036.45
2018-07-02,Sprite,43
2018-07-02,Mountain Dew,1764.5
2018-07-03,Coca Cola,9964.26
2018-07-03,Thums Up,2736.15
2018-07-03,Mirinda,13844.999
2018-07-03,Fanta,4402
2018-07-03,Sprite,40
2018-07-03,Mountain Dew,1302.2
2018-07-04,Coca Cola,12339.01
2018-07-04,Thums Up,5119.35
2018-07-04,Mirinda,32038.586
2018-07-04,Fanta,3695.85
2018-07-04,Sprite,32
2018-07-04,Mountain Dew,1972.45
2018-07-05,Coca Cola,14043.251
2018-07-05,Thums Up,5805.456
2018-07-05,Mirinda,20898.38
2018-07-05,Fanta,9466.7
2018-07-05,Sprite,59.5
2018-07-05,Mountain Dew,1331.8
2018-07-06,Coca Cola,25861.34
2018-07-06,Thums Up,6474.3
2018-07-06,Mirinda,44603.966
2018-07-06,Fanta,4480.25
2018-07-06,Sprite,122
2018-07-06,Mountain Dew,2943.9
2018-07-07,Coca Cola,17113.425
2018-07-07,Thums Up,4365.75
2018-07-07,Mirinda,28107.955
2018-07-07,Fanta,4033.7
2018-07-07,Sprite,24
2018-07-07,Mountain Dew,2968.6
2018-07-08,Coca Cola,6290.2
2018-07-08,Thums Up,1641
2018-07-08,Mirinda,8643.845
2018-07-08,Fanta,2028.45
2018-07-08,Sprite,2
2018-07-08,Mountain Dew,811.6
2018-07-09,Coca Cola,18328.74
2018-07-09,Thums Up,4354.75
2018-07-09,Mirinda,16415.869
2018-07-09,Fanta,3487.85
2018-07-09,Sprite,86.5
2018-07-09,Mountain Dew,4738.8
2018-07-10,Coca Cola,13277.7
2018-07-10,Thums Up,4354.25
2018-07-10,Mirinda,38011.367
2018-07-10,Fanta,2474.2
2018-07-10,Sprite,17.2
2018-07-10,Mountain Dew,3726.65
2018-07-11,Coca Cola,14290.9
2018-07-11,Thums Up,3761.49
2018-07-11,Mirinda,70570.474
2018-07-11,Fanta,7961.8
2018-07-11,Sprite,119
2018-07-11,Mountain Dew,1735.8
2018-07-12,Coca Cola,21337.861
2018-07-12,Thums Up,9560.05
2018-07-12,Mirinda,42164
2018-07-12,Fanta,4416.85
2018-07-12,Sprite,317
2018-07-12,Mountain Dew,3488.05
2018-07-13,Coca Cola,16688.85
2018-07-13,Thums Up,7672.35
2018-07-13,Mirinda,21027.5
2018-07-13,Fanta,4820.25
2018-07-13,Sprite,26
2018-07-13,Mountain Dew,3892.065
2018-07-14,Coca Cola,18911.755
2018-07-14,Thums Up,4821.45
2018-07-14,Mirinda,26090.082
2018-07-14,Fanta,4250.45
2018-07-14,Sprite,670
2018-07-14,Mountain Dew,3770.7
2018-07-15,Coca Cola,5741.05
2018-07-15,Thums Up,1927.35
2018-07-15,Mirinda,5344.595
2018-07-15,Fanta,1125.15
2018-07-15,Mountain Dew,1129.5
2018-07-16,Coca Cola,11108.6
2018-07-16,Thums Up,3283.7
2018-07-16,Mirinda,20972.167
2018-07-16,Fanta,3222.65
2018-07-16,Sprite,340
2018-07-16,Mountain Dew,2796.1
2018-07-17,Coca Cola,16785.2
2018-07-17,Thums Up,7847
2018-07-17,Mirinda,22147.85
2018-07-17,Fanta,5972.85
2018-07-17,Sprite,10
2018-07-17,Mountain Dew,5272.35
2018-07-18,Coca Cola,14323.65
2018-07-18,Thums Up,7581.65
2018-07-18,Mirinda,27948.2
2018-07-18,Fanta,3889.85
2018-07-18,Sprite,16
2018-07-18,Mountain Dew,4191.4
2018-07-19,Coca Cola,13538.1
2018-07-19,Thums Up,6806.75
2018-07-19,Mirinda,22438.215
2018-07-19,Fanta,4685.3
2018-07-19,Sprite,220
2018-07-19,Mountain Dew,3467.1
2018-07-20,Coca Cola,13658.55
2018-07-20,Thums Up,6465.8
2018-07-20,Mirinda,19957.041
2018-07-20,Fanta,4772.55
2018-07-20,Sprite,32
2018-07-20,Mountain Dew,3393.8
2018-07-21,Coca Cola,15481.5
2018-07-21,Thums Up,7554.75
2018-07-21,Mirinda,32104.314
2018-07-21,Fanta,2993.3
2018-07-21,Sprite,15.85
2018-07-21,Mountain Dew,4816.45
2018-07-22,Coca Cola,5425
2018-07-22,Thums Up,1650.9
2018-07-22,Mirinda,6992.605
2018-07-22,Fanta,1182.85
2018-07-22,Mountain Dew,638.45
2018-07-23,Coca Cola,4949.1
2018-07-23,Thums Up,1529.55
2018-07-23,Mirinda,4551.75
2018-07-23,Fanta,1032
2018-07-23,Mountain Dew,1253.5
2018-07-24,Coca Cola,5619.9
2018-07-24,Thums Up,1275.3
2018-07-24,Mirinda,7248.705
2018-07-24,Fanta,1847.3
2018-07-24,Mountain Dew,1674.1
2018-07-25,Coca Cola,14407.85
2018-07-25,Thums Up,4455
2018-07-25,Mirinda,24666.14
2018-07-25,Fanta,3433.55
2018-07-25,Sprite,31.75
2018-07-25,Mountain Dew,2723.25
2018-07-26,Coca Cola,8572.75
2018-07-26,Thums Up,3287.55
2018-07-26,Mirinda,10015.105
2018-07-26,Fanta,10543.7
2018-07-26,Sprite,2
2018-07-26,Mountain Dew,876.35
2018-07-27,Coca Cola,17253.65
2018-07-27,Thums Up,4014.9
2018-07-27,Mirinda,20794.909
2018-07-27,Fanta,4736.87
2018-07-27,Mountain Dew,3953.6
2018-07-28,Coca Cola,18631.1
2018-07-28,Thums Up,4077.5
2018-07-28,Mirinda,24929.351
2018-07-28,Fanta,5639.25
2018-07-28,Mountain Dew,5669.55
2018-07-29,Coca Cola,4855.8
2018-07-29,Thums Up,1741.4
2018-07-29,Mirinda,3673.7
2018-07-29,Fanta,1231.75
2018-07-29,Sprite,5
2018-07-29,Mountain Dew,469.65
2018-07-30,Coca Cola,6483.71
2018-07-30,Thums Up,2482.15
2018-07-30,Mirinda,8527.655
2018-07-30,Fanta,1557.75
2018-07-30,Sprite,2
2018-07-30,Mountain Dew,3391.4
2018-07-31,Coca Cola,11056.2
2018-07-31,Thums Up,3209.4
2018-07-31,Mirinda,38347.27
2018-07-31,Fanta,5152.87
2018-07-31,Sprite,5
2018-07-31,Mountain Dew,2781.85
2018-08-01,Coca Cola,9959.15
2018-08-01,Thums Up,2399.5
2018-08-01,Mirinda,22259.52
2018-08-01,Fanta,2497.5
2018-08-01,Sprite,35
2018-08-01,Mountain Dew,2259.6
2018-08-02,Coca Cola,12210.08
2018-08-02,Thums Up,4595.453
2018-08-02,Mirinda,15886.601
2018-08-02,Fanta,3641.37
2018-08-02,Mountain Dew,1887.9
2018-08-03,Coca Cola,7576.65
2018-08-03,Thums Up,4672.464
2018-08-03,Mirinda,10974.152
2018-08-03,Fanta,2226.1
2018-08-03,Sprite,0.25
2018-08-03,Mountain Dew,1360.25
2018-08-04,Coca Cola,297.5
2018-08-04,Thums Up,75.5
2018-08-04,Mirinda,58.005
2018-08-04,Fanta,99.7
2018-08-04,Mountain Dew,96
2018-08-05,Coca Cola,5505.55
2018-08-05,Thums Up,1519.01
2018-08-05,Mirinda,13288.79
2018-08-05,Fanta,1028.45
2018-08-05,Mountain Dew,574.5
2018-08-06,Coca Cola,2353.6
2018-08-06,Thums Up,465.7
2018-08-06,Mirinda,10361.635
2018-08-06,Fanta,1208.47
2018-08-06,Mountain Dew,496.2
2018-08-07,Coca Cola,12995.45
2018-08-07,Thums Up,2600.4
2018-08-07,Mirinda,12783.615
2018-08-07,Fanta,2915.3
2018-08-07,Sprite,16
2018-08-07,Mountain Dew,2702.45
2018-08-08,Coca Cola,15985
2018-08-08,Thums Up,3650.35
2018-08-08,Mirinda,30883.616
2018-08-08,Fanta,6839.3
2018-08-08,Sprite,54
2018-08-08,Mountain Dew,2885.45
2018-08-09,Coca Cola,7400.7
2018-08-09,Thums Up,1075.7
2018-08-09,Mirinda,11390.87
2018-08-09,Fanta,2450.4
2018-08-09,Mountain Dew,1504.9
2018-08-10,Coca Cola,14412.75
2018-08-10,Thums Up,1866.05
2018-08-10,Mirinda,32023.861
2018-08-10,Fanta,4499.3
2018-08-10,Sprite,16
2018-08-10,Mountain Dew,3537.8
2018-08-11,Coca Cola,10475.11
2018-08-11,Thums Up,2461.85
2018-08-11,Mirinda,30168.9
2018-08-11,Fanta,3048.45
2018-08-11,Sprite,69.35
2018-08-11,Mountain Dew,2868.75
2018-08-12,Coca Cola,9430.5
2018-08-12,Thums Up,965.05
2018-08-12,Mirinda,10600.36
2018-08-12,Fanta,1066.3
2018-08-12,Sprite,34
2018-08-12,Mountain Dew,2143.95
2018-08-13,Coca Cola,14834.85
2018-08-13,Thums Up,1835.4
2018-08-13,Mirinda,18326.231
2018-08-13,Fanta,3707.6
2018-08-13,Sprite,259
2018-08-13,Mountain Dew,2306.8
2018-08-14,Coca Cola,15788.5
2018-08-14,Thums Up,2277.9
2018-08-14,Mirinda,25362.74
2018-08-14,Fanta,2486.55
2018-08-14,Sprite,338
2018-08-14,Mountain Dew,2307.55
2018-08-15,Coca Cola,4305.5
2018-08-15,Thums Up,1219.15
2018-08-15,Mirinda,11806.617
2018-08-15,Fanta,1335.5
2018-08-15,Sprite,20
2018-08-15,Mountain Dew,1144.125
2018-08-16,Coca Cola,8871
2018-08-16,Thums Up,1426.55
2018-08-16,Mirinda,21034.39
2018-08-16,Fanta,2002.2
2018-08-16,Sprite,10
2018-08-16,Mountain Dew,2237.65
2018-08-17,Coca Cola,9523.85
2018-08-17,Thums Up,2244.55
2018-08-17,Mirinda,34189.785
2018-08-17,Fanta,3048.4
2018-08-17,Sprite,59
2018-08-17,Mountain Dew,1198.65
2018-08-18,Coca Cola,10960.66
2018-08-18,Thums Up,2482.37
2018-08-18,Mirinda,53632.43
2018-08-18,Fanta,3111.25
2018-08-18,Mountain Dew,1695.7
2018-08-19,Coca Cola,4227.9
2018-08-19,Thums Up,1077.25
2018-08-19,Mirinda,9299.85
2018-08-19,Fanta,1205
2018-08-19,Mountain Dew,769.25
2018-08-20,Coca Cola,9714.45
2018-08-20,Thums Up,3296.75
2018-08-20,Mirinda,27158.535
2018-08-20,Fanta,2671.1
2018-08-20,Sprite,24.5
2018-08-20,Mountain Dew,1665.55
2018-08-21,Coca Cola,9753.45
2018-08-21,Thums Up,2989.15
2018-08-21,Mirinda,21564.761
2018-08-21,Fanta,4597
2018-08-21,Sprite,20
2018-08-21,Mountain Dew,1583.3
2018-08-22,Coca Cola,12019.5
2018-08-22,Thums Up,4955.2
2018-08-22,Mirinda,19231.744
2018-08-22,Fanta,3633.88
2018-08-22,Sprite,26
2018-08-22,Mountain Dew,9741.55
2018-08-23,Coca Cola,11044.675
2018-08-23,Thums Up,2620.6
2018-08-23,Mirinda,18546.133
2018-08-23,Fanta,5044.1
2018-08-23,Sprite,20.5
2018-08-23,Mountain Dew,2883.9
2018-08-24,Coca Cola,11638.36
2018-08-24,Thums Up,3753.55
2018-08-24,Mirinda,16744.172
2018-08-24,Fanta,2587.15
2018-08-24,Sprite,63
2018-08-24,Mountain Dew,1405.9
2018-08-25,Coca Cola,8585.39
2018-08-25,Thums Up,2018.185
2018-08-25,Mirinda,17493.125
2018-08-25,Fanta,1618.35
2018-08-25,Sprite,21
2018-08-25,Mountain Dew,1963.85
2018-08-26,Coca Cola,1869.3
2018-08-26,Thums Up,644.95
2018-08-26,Mirinda,4241.78
2018-08-26,Fanta,799.5
2018-08-26,Mountain Dew,452.5
2018-08-27,Coca Cola,3838.1
2018-08-27,Thums Up,1255.4
2018-08-27,Mirinda,7893.605
2018-08-27,Fanta,482.5
2018-08-27,Mountain Dew,1194.75
2018-08-28,Coca Cola,9131.7
2018-08-28,Thums Up,1296.301
2018-08-28,Mirinda,24994.35
2018-08-28,Fanta,1795.65
2018-08-28,Sprite,3.5
2018-08-28,Mountain Dew,3408.25
2018-08-29,Coca Cola,9123.8
2018-08-29,Thums Up,2486.95
2018-08-29,Mirinda,32481.23
2018-08-29,Fanta,2708.55
2018-08-29,Mountain Dew,2337.7
2018-08-30,Coca Cola,11142.95
2018-08-30,Thums Up,1117.15
2018-08-30,Mirinda,29875.62
2018-08-30,Fanta,2502.6
2018-08-30,Sprite,16
2018-08-30,Mountain Dew,1579.05
2018-08-31,Coca Cola,8574.61
2018-08-31,Thums Up,2136.751
2018-08-31,Mirinda,13198.96
2018-08-31,Fanta,2089.7
2018-08-31,Sprite,66
2018-08-31,Mountain Dew,3474.6
2018-09-01,Coca Cola,12439.15
2018-09-01,Thums Up,2356.25
2018-09-01,Mirinda,19588.27
2018-09-01,Fanta,2129.6
2018-09-01,Sprite,78.1
2018-09-01,Mountain Dew,1102.6
2018-09-02,Coca Cola,6487.6
2018-09-02,Thums Up,1143.75
2018-09-02,Mirinda,4074.415
2018-09-02,Fanta,839.5
2018-09-02,Mountain Dew,519.05
2018-09-03,Coca Cola,5874.55
2018-09-03,Thums Up,1728.95
2018-09-03,Mirinda,5819.245
2018-09-03,Fanta,2188.05
2018-09-03,Mountain Dew,840
2018-09-04,Coca Cola,6683.75
2018-09-04,Thums Up,2699.55
2018-09-04,Mirinda,11372.915
2018-09-04,Fanta,2345.85
2018-09-04,Mountain Dew,1451.8
2018-09-05,Coca Cola,7253.9
2018-09-05,Thums Up,2743.6
2018-09-05,Mirinda,14941.505
2018-09-05,Fanta,2242.75
2018-09-05,Mountain Dew,1934.45
2018-09-06,Coca Cola,6899.15
2018-09-06,Thums Up,2814.42
2018-09-06,Mirinda,24372.433
2018-09-06,Fanta,2283.15
2018-09-06,Sprite,4
2018-09-06,Mountain Dew,3158.15
2018-09-07,Coca Cola,8021.9
2018-09-07,Thums Up,2327.1
2018-09-07,Mirinda,11718.722
2018-09-07,Fanta,2236.45
2018-09-07,Sprite,13
2018-09-07,Mountain Dew,2329.85
2018-09-08,Coca Cola,8236.4
2018-09-08,Thums Up,1785.63
2018-09-08,Mirinda,21181.875
2018-09-08,Fanta,1526.75
2018-09-08,Sprite,15
2018-09-08,Mountain Dew,2037.3
2018-09-09,Coca Cola,2132.15
2018-09-09,Thums Up,1339.8
2018-09-09,Mirinda,8083.915
2018-09-09,Fanta,615.75
2018-09-09,Mountain Dew,320.7
2018-09-10,Coca Cola,5477.45
2018-09-10,Thums Up,1189.55
2018-09-10,Mirinda,9634.135
2018-09-10,Fanta,1471.45
2018-09-10,Sprite,12
2018-09-10,Mountain Dew,1409.75
2018-09-11,Coca Cola,7985.805
2018-09-11,Thums Up,5674.5
2018-09-11,Mirinda,36519.605
2018-09-11,Fanta,2269.15
2018-09-11,Mountain Dew,1250.3
2018-09-12,Coca Cola,5347.25
2018-09-12,Thums Up,1151.7
2018-09-12,Mirinda,27137.405
2018-09-12,Fanta,1269.8
2018-09-12,Mountain Dew,1261.8
2018-09-13,Coca Cola,3741
2018-09-13,Thums Up,1228.5
2018-09-13,Mirinda,5203.615
2018-09-13,Fanta,1286.8
2018-09-13,Mountain Dew,1333.1
2018-09-14,Coca Cola,10280.1
2018-09-14,Thums Up,3317.45
2018-09-14,Mirinda,33136.47
2018-09-14,Fanta,3446.75
2018-09-14,Mountain Dew,1324.5
2018-09-15,Coca Cola,6631.55
2018-09-15,Thums Up,1517.65
2018-09-15,Mirinda,14362.854
2018-09-15,Fanta,2631.3
2018-09-15,Mountain Dew,1197.1
2018-09-16,Coca Cola,4071.2
2018-09-16,Thums Up,450.2
2018-09-16,Mirinda,3803.13
2018-09-16,Fanta,725.5
2018-09-16,Sprite,5
2018-09-16,Mountain Dew,550.25
2018-09-17,Coca Cola,8461.75
2018-09-17,Thums Up,972
2018-09-17,Mirinda,8895.74
2018-09-17,Fanta,1619.25
2018-09-17,Sprite,10
2018-09-17,Mountain Dew,1481
2018-09-18,Coca Cola,5935.575
2018-09-18,Thums Up,2002.9
2018-09-18,Mirinda,12457.278
2018-09-18,Fanta,4938.95
2018-09-18,Mountain Dew,1276.1
2018-09-19,Coca Cola,7645.19
2018-09-19,Thums Up,2780.5
2018-09-19,Mirinda,23523.373
2018-09-19,Fanta,1958.6
2018-09-19,Sprite,23.5
2018-09-19,Mountain Dew,1747.2
2018-09-20,Coca Cola,6197.23
2018-09-20,Thums Up,1613.75
2018-09-20,Mirinda,15758.1
2018-09-20,Fanta,2304.7
2018-09-20,Sprite,6
2018-09-20,Mountain Dew,1607.45
2018-09-21,Coca Cola,9888.89
2018-09-21,Thums Up,5326.218
2018-09-21,Mirinda,13988.62
2018-09-21,Fanta,2389.9
2018-09-21,Sprite,39.5
2018-09-21,Mountain Dew,1660.75
2018-09-22,Coca Cola,9604.5
2018-09-22,Thums Up,1810.73
2018-09-22,Mirinda,15235.84
2018-09-22,Fanta,1906.8
2018-09-22,Sprite,10
2018-09-22,Mountain Dew,2019.2
2018-09-23,Coca Cola,1677.55
2018-09-23,Thums Up,446.75
2018-09-23,Mirinda,6698.86
2018-09-23,Fanta,797
2018-09-23,Mountain Dew,1511
2018-09-24,Coca Cola,6535.7
2018-09-24,Thums Up,1294.05
2018-09-24,Mirinda,11345.487
2018-09-24,Fanta,3110.25
2018-09-24,Sprite,20
2018-09-24,Mountain Dew,1822.75
2018-09-25,Coca Cola,7547.95
2018-09-25,Thums Up,2699.85
2018-09-25,Mirinda,14958.434
2018-09-25,Fanta,2888.75
2018-09-25,Sprite,16
2018-09-25,Mountain Dew,1439.7
2018-09-26,Coca Cola,12234.5
2018-09-26,Thums Up,2343.2
2018-09-26,Mirinda,20260.047
2018-09-26,Fanta,3108.05
2018-09-26,Sprite,24
2018-09-26,Mountain Dew,1027.65
2018-09-27,Coca Cola,7154.05
2018-09-27,Thums Up,1454.9
2018-09-27,Mirinda,21577.69
2018-09-27,Fanta,2416.1
2018-09-27,Mountain Dew,878.2
2018-09-28,Coca Cola,4835.1
2018-09-28,Thums Up,3129.3
2018-09-28,Mirinda,11692.615
2018-09-28,Fanta,1764.5
2018-09-28,Sprite,56
2018-09-28,Mountain Dew,387
2018-09-29,Coca Cola,6049.255
2018-09-29,Thums Up,1545.85
2018-09-29,Mirinda,14513.415
2018-09-29,Fanta,3551.6
2018-09-29,Sprite,16
2018-09-29,Mountain Dew,375
2018-09-30,Coca Cola,5311
2018-09-30,Thums Up,822.3
2018-09-30,Mirinda,5822.66
2018-09-30,Fanta,1035.65
2018-09-30,Mountain Dew,884.55
2018-10-01,Coca Cola,8078.05
2018-10-01,Thums Up,2491.35
2018-10-01,Mirinda,8182.615
2018-10-01,Fanta,1432.1
2018-10-01,Sprite,77
2018-10-01,Mountain Dew,1982.8
2018-10-02,Coca Cola,7838.1
2018-10-02,Thums Up,1820.95
2018-10-02,Mirinda,10878.38
2018-10-02,Fanta,1758
2018-10-02,Sprite,40
2018-10-02,Mountain Dew,506.85
2018-10-03,Coca Cola,9358.65
2018-10-03,Thums Up,1957.7
2018-10-03,Mirinda,11806.124
2018-10-03,Fanta,1830.35
2018-10-03,Sprite,15
2018-10-03,Mountain Dew,1251
2018-10-04,Coca Cola,8457.65
2018-10-04,Thums Up,3003.15
2018-10-04,Mirinda,12460.15
2018-10-04,Fanta,2168.75
2018-10-04,Sprite,5
2018-10-04,Mountain Dew,1772.5
